,username,text,hashtags
100,MCHHH03,"#SeguridadCiudadana | Elementos de la @FUERZARMADASV ubicaron a un miembro de una estructura criminal en la urbanización La Gloria, Mejicanos, San Salvador. El procedimiento fue entregado a la @PNCSV. https://t.co/YQGBqPZOB0",['SeguridadCiudadana']
101,Enrique80813905,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
102,golondrinanayib,"#SeguridadCiudadana | Elementos de la @FUERZARMADASV ubicaron a un miembro de una estructura criminal en la urbanización La Gloria, Mejicanos, San Salvador. El procedimiento fue entregado a la @PNCSV. https://t.co/YQGBqPZOB0",['SeguridadCiudadana']
103,DefendamosES,"#SeguridadCiudadana | Elementos de la @FUERZARMADASV ubicaron a un miembro de una estructura criminal en la urbanización La Gloria, Mejicanos, San Salvador. El procedimiento fue entregado a la @PNCSV. https://t.co/YQGBqPZOB0",['SeguridadCiudadana']
104,MiguelR97654502,"#SeguridadCiudadana | Elementos de la @FUERZARMADASV ubicaron a un miembro de una estructura criminal en la urbanización La Gloria, Mejicanos, San Salvador. El procedimiento fue entregado a la @PNCSV. https://t.co/YQGBqPZOB0",['SeguridadCiudadana']
105,GatoEnZumba,"#SeguridadCiudadana | Elementos de la @FUERZARMADASV ubicaron a un miembro de una estructura criminal en la urbanización La Gloria, Mejicanos, San Salvador. El procedimiento fue entregado a la @PNCSV. https://t.co/YQGBqPZOB0",['SeguridadCiudadana']
106,ultimahsv,"#SeguridadCiudadana | Elementos de la @FUERZARMADASV ubicaron a un miembro de una estructura criminal en la urbanización La Gloria, Mejicanos, San Salvador. El procedimiento fue entregado a la @PNCSV. https://t.co/YQGBqPZOB0",['SeguridadCiudadana']
107,HelveticoSV,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
108,EliasDimas514,"#SeguridadCiudadana | Capturan a Raúl Ernesto Díaz Mártir, alias el Pato; y a Joaquín Steve Aguilar López, alias el Negro; en el cantón Tecuma en Izalco, Sonsonate. https://t.co/RXJTWnz2vc",['SeguridadCiudadana']
109,EliasDimas514,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
110,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
111,GatoEnZumba,"#SeguridadCiudadana | Capturan a Raúl Ernesto Díaz Mártir, alias el Pato; y a Joaquín Steve Aguilar López, alias el Negro; en el cantón Tecuma en Izalco, Sonsonate. https://t.co/RXJTWnz2vc",['SeguridadCiudadana']
112,DefendamosES,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
113,LAPUERTADELDIAB,"#SeguridadCiudadana | Capturan a Raúl Ernesto Díaz Mártir, alias el Pato; y a Joaquín Steve Aguilar López, alias el Negro; en el cantón Tecuma en Izalco, Sonsonate. https://t.co/RXJTWnz2vc",['SeguridadCiudadana']
114,ultimahsv,"#SeguridadCiudadana | Capturan a Raúl Ernesto Díaz Mártir, alias el Pato; y a Joaquín Steve Aguilar López, alias el Negro; en el cantón Tecuma en Izalco, Sonsonate. https://t.co/RXJTWnz2vc",['SeguridadCiudadana']
115,Notirevista503,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
116,MCHHH03,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
117,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a Elmer Willian Velasquez, alias Spy, un peligroso pandillero que atemorizaba a la población en la colonia Urbina de San Miguel. https://t.co/rddgG8FDj0",['SeguridadCiudadana']
118,salvador_merece,"#SeguridadCiudadana | José Ángel Cruz, alias Moreno, fue detenido en las inmediaciones de la Subdelegación Centro, de Soyapango, por el delito de agrupaciones ilícitas, por el cual podría pasar los siguientes 25 años en prisión. https://t.co/ImWgxJnCFn",['SeguridadCiudadana']
119,Notirevista503,"#SeguridadCiudadana | José Ángel Cruz, alias Moreno, fue detenido en las inmediaciones de la Subdelegación Centro, de Soyapango, por el delito de agrupaciones ilícitas, por el cual podría pasar los siguientes 25 años en prisión. https://t.co/ImWgxJnCFn",['SeguridadCiudadana']
120,LAPUERTADELDIAB,"#SeguridadCiudadana | José Ángel Cruz, alias Moreno, fue detenido en las inmediaciones de la Subdelegación Centro, de Soyapango, por el delito de agrupaciones ilícitas, por el cual podría pasar los siguientes 25 años en prisión. https://t.co/ImWgxJnCFn",['SeguridadCiudadana']
121,Alondra41719354,"#SeguridadCiudadana | José Ángel Cruz, alias Moreno, fue detenido en las inmediaciones de la Subdelegación Centro, de Soyapango, por el delito de agrupaciones ilícitas, por el cual podría pasar los siguientes 25 años en prisión. https://t.co/ImWgxJnCFn",['SeguridadCiudadana']
122,ultimahsv,"#SeguridadCiudadana | José Ángel Cruz, alias Moreno, fue detenido en las inmediaciones de la Subdelegación Centro, de Soyapango, por el delito de agrupaciones ilícitas, por el cual podría pasar los siguientes 25 años en prisión. https://t.co/ImWgxJnCFn",['SeguridadCiudadana']
123,Chemicaze1,"#SeguridadCiudadana | Óscar Obdelio Pineda, alias Pecador, reclamado por el Juzgado Especializado de Instrucción B de San Salvador, por 4 homicidios, tráfico de drogas, conspiración para homicidio, agrupaciones ilícitas y organizaciones terroristas, fue capturado en Chalatenango. https://t.co/JWwzmNsTWj",['SeguridadCiudadana']
124,Bryan_lpz223,"#SeguridadCiudadana | La @PNCSV capturó en Corinto, Morazán, a Wilber Escobar, alias Moki, Lorenzo Antonio Rivera, alias Güero, y Armando Bladimir Benítez, alias Seco, por el delito de agrupaciones ilícitas.

Se les incautó teléfonos celulares, con evidencia incriminatoria. https://t.co/fAKAXvcQos",['SeguridadCiudadana']
125,Enrique80813905,"#SeguridadCiudadana | El palabrero Antonio Carías Lemus, alias Toño, fue capturado hoy en la colonia La Nueva, de Acajutla, Sonsonate, por el delito de agrupaciones ilícitas.

El terrorista ordenaba crímenes de la clica Fulton Locos Salvatruchos, que delinque en el norte. https://t.co/8KIziWZ2P5",['SeguridadCiudadana']
126,GatoEnZumba,"#SeguridadCiudadana | El palabrero Antonio Carías Lemus, alias Toño, fue capturado hoy en la colonia La Nueva, de Acajutla, Sonsonate, por el delito de agrupaciones ilícitas.

El terrorista ordenaba crímenes de la clica Fulton Locos Salvatruchos, que delinque en el norte. https://t.co/8KIziWZ2P5",['SeguridadCiudadana']
127,salvador_merece,"#SeguridadCiudadana | La @PNCSV capturó en Corinto, Morazán, a Wilber Escobar, alias Moki, Lorenzo Antonio Rivera, alias Güero, y Armando Bladimir Benítez, alias Seco, por el delito de agrupaciones ilícitas.

Se les incautó teléfonos celulares, con evidencia incriminatoria. https://t.co/fAKAXvcQos",['SeguridadCiudadana']
128,salvador_merece,"#SeguridadCiudadana | Óscar Obdelio Pineda, alias Pecador, reclamado por el Juzgado Especializado de Instrucción B de San Salvador, por 4 homicidios, tráfico de drogas, conspiración para homicidio, agrupaciones ilícitas y organizaciones terroristas, fue capturado en Chalatenango. https://t.co/JWwzmNsTWj",['SeguridadCiudadana']
129,salvador_merece,"#SeguridadCiudadana | El palabrero Antonio Carías Lemus, alias Toño, fue capturado hoy en la colonia La Nueva, de Acajutla, Sonsonate, por el delito de agrupaciones ilícitas.

El terrorista ordenaba crímenes de la clica Fulton Locos Salvatruchos, que delinque en el norte. https://t.co/8KIziWZ2P5",['SeguridadCiudadana']
130,ultimahsv,"#SeguridadCiudadana | El palabrero Antonio Carías Lemus, alias Toño, fue capturado hoy en la colonia La Nueva, de Acajutla, Sonsonate, por el delito de agrupaciones ilícitas.

El terrorista ordenaba crímenes de la clica Fulton Locos Salvatruchos, que delinque en el norte. https://t.co/8KIziWZ2P5",['SeguridadCiudadana']
131,aoml70,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro",['SeguridadCiudadana']
132,aoml70,"#SeguridadCiudadana | Óscar Obdelio Pineda, alias Pecador, reclamado por el Juzgado Especializado de Instrucción B de San Salvador, por 4 homicidios, tráfico de drogas, conspiración para homicidio, agrupaciones ilícitas y organizaciones terroristas, fue capturado en Chalatenango. https://t.co/JWwzmNsTWj",['SeguridadCiudadana']
133,Ruben23am,"#SeguridadCiudadana | Óscar Obdelio Pineda, alias Pecador, reclamado por el Juzgado Especializado de Instrucción B de San Salvador, por 4 homicidios, tráfico de drogas, conspiración para homicidio, agrupaciones ilícitas y organizaciones terroristas, fue capturado en Chalatenango. https://t.co/JWwzmNsTWj",['SeguridadCiudadana']
134,rogelioRAPABE,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro",['SeguridadCiudadana']
135,GatoEnZumba,"#SeguridadCiudadana | Óscar Obdelio Pineda, alias Pecador, reclamado por el Juzgado Especializado de Instrucción B de San Salvador, por 4 homicidios, tráfico de drogas, conspiración para homicidio, agrupaciones ilícitas y organizaciones terroristas, fue capturado en Chalatenango. https://t.co/JWwzmNsTWj",['SeguridadCiudadana']
136,noeayala2675,"#SeguridadCiudadana | Óscar Obdelio Pineda, alias Pecador, reclamado por el Juzgado Especializado de Instrucción B de San Salvador, por 4 homicidios, tráfico de drogas, conspiración para homicidio, agrupaciones ilícitas y organizaciones terroristas, fue capturado en Chalatenango. https://t.co/JWwzmNsTWj",['SeguridadCiudadana']
137,ultimahsv,"#SeguridadCiudadana | Óscar Obdelio Pineda, alias Pecador, reclamado por el Juzgado Especializado de Instrucción B de San Salvador, por 4 homicidios, tráfico de drogas, conspiración para homicidio, agrupaciones ilícitas y organizaciones terroristas, fue capturado en Chalatenango. https://t.co/JWwzmNsTWj",['SeguridadCiudadana']
138,Wilberchacon4,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro",['SeguridadCiudadana']
139,Napo59886638,"#SeguridadCiudadana | La @PNCSV capturó en Corinto, Morazán, a Wilber Escobar, alias Moki, Lorenzo Antonio Rivera, alias Güero, y Armando Bladimir Benítez, alias Seco, por el delito de agrupaciones ilícitas.

Se les incautó teléfonos celulares, con evidencia incriminatoria. https://t.co/fAKAXvcQos",['SeguridadCiudadana']
140,Benjami21551942,"#SeguridadCiudadana | La @PNCSV capturó en Corinto, Morazán, a Wilber Escobar, alias Moki, Lorenzo Antonio Rivera, alias Güero, y Armando Bladimir Benítez, alias Seco, por el delito de agrupaciones ilícitas.

Se les incautó teléfonos celulares, con evidencia incriminatoria. https://t.co/fAKAXvcQos",['SeguridadCiudadana']
141,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó en Corinto, Morazán, a Wilber Escobar, alias Moki, Lorenzo Antonio Rivera, alias Güero, y Armando Bladimir Benítez, alias Seco, por el delito de agrupaciones ilícitas.

Se les incautó teléfonos celulares, con evidencia incriminatoria. https://t.co/fAKAXvcQos",['SeguridadCiudadana']
142,Rodrigo04328292,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro",['SeguridadCiudadana']
143,Charls_sv,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro",['SeguridadCiudadana']
144,Martin77954118,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro",['SeguridadCiudadana']
145,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro",['SeguridadCiudadana']
146,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó a Américo Rosales Hernández, alias el Meco, en Santa Cruz Analquito, Cuscatlán, quien posee antecedentes por los delitos de robo y agrupaciones ilícitas.

La detención forma parte de las estrategias de la #GuerraContraPandillas. https://t.co/UCw8uI38ro","['SeguridadCiudadana', 'GuerraContraPandillas']"
147,ANABURG33285460,"#SeguridadCiudadana | Autoridades reportan 46 días sin homicidios en el país

Nota completa: https://t.co/fLzpLua98t https://t.co/tft912ZL64",['SeguridadCiudadana']
148,Eleniilsson,"#SeguridadCiudadana | Autoridades reportan 46 días sin homicidios en el país

Nota completa: https://t.co/fLzpLua98t https://t.co/tft912ZL64",['SeguridadCiudadana']
149,victorm90050682,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
150,Orlando09795898,"#SeguridadCiudadana | La @PNCSV capturó en Soyapango a José Amílcar Flores, alias ""Jirafa Tonga"", miembro de una estructura criminal, quien intentó borrar los tatuajes alusivos a la pandilla. https://t.co/zqnITpwoGo",['SeguridadCiudadana']
151,Ruben23am,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
152,Ruben23am,"#SeguridadCiudadana | La @PNCSV capturó a un pandillero identificado como José Luis Ventura Vásquez, alias Raby, quien intentó ocultar sus tatuajes quemándose la piel. https://t.co/cf8KvnM0nX",['SeguridadCiudadana']
153,Ruben23am,"#SeguridadCiudadana | Autoridades reportan 46 días sin homicidios en el país

Nota completa: https://t.co/fLzpLua98t https://t.co/tft912ZL64",['SeguridadCiudadana']
154,Ruben23am,"#SeguridadCiudadana | La @PNCSV capturó en Soyapango a José Amílcar Flores, alias ""Jirafa Tonga"", miembro de una estructura criminal, quien intentó borrar los tatuajes alusivos a la pandilla. https://t.co/zqnITpwoGo",['SeguridadCiudadana']
155,300movietrailer,"#SeguridadCiudadana | La @PNCSV capturó en Soyapango a José Amílcar Flores, alias ""Jirafa Tonga"", miembro de una estructura criminal, quien intentó borrar los tatuajes alusivos a la pandilla. https://t.co/zqnITpwoGo",['SeguridadCiudadana']
156,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó en Soyapango a José Amílcar Flores, alias ""Jirafa Tonga"", miembro de una estructura criminal, quien intentó borrar los tatuajes alusivos a la pandilla. https://t.co/zqnITpwoGo",['SeguridadCiudadana']
157,Fot_roca,"#SeguridadCiudadana | La @PNCSV capturó en Soyapango a José Amílcar Flores, alias ""Jirafa Tonga"", miembro de una estructura criminal, quien intentó borrar los tatuajes alusivos a la pandilla. https://t.co/zqnITpwoGo",['SeguridadCiudadana']
158,salvador_merece,"#SeguridadCiudadana | La @PNCSV capturó en Soyapango a José Amílcar Flores, alias ""Jirafa Tonga"", miembro de una estructura criminal, quien intentó borrar los tatuajes alusivos a la pandilla. https://t.co/zqnITpwoGo",['SeguridadCiudadana']
159,ultimahsv,"#SeguridadCiudadana | La @PNCSV capturó en Soyapango a José Amílcar Flores, alias ""Jirafa Tonga"", miembro de una estructura criminal, quien intentó borrar los tatuajes alusivos a la pandilla. https://t.co/zqnITpwoGo",['SeguridadCiudadana']
160,RodolfoNaves1,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
161,PiratCyber,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
162,RicardoZaldiva4,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
163,youdaddytwo1,"#SeguridadCiudadana | Jueves 16 de junio registra cero homicidios a nivel nacional

Nota completa: https://t.co/4nAjurcn4Z https://t.co/gb1gmjXrJu",['SeguridadCiudadana']
164,ultimahsv,"#SeguridadCiudadana | Jueves 16 de junio registra cero homicidios a nivel nacional

Nota completa: https://t.co/4nAjurcn4Z https://t.co/gb1gmjXrJu",['SeguridadCiudadana']
165,dcelispenate,"#SeguridadCiudadana | En Conchagua, La Unión, la @PNCSV detuvo a Daniel Alonso Alvarenga, alias Bastardo, con una orden judicial por el delito de extorsión. 

El arrestado será puesto a la orden de la @FGR_SV para que enfrente un proceso judicial por este y otros ilícitos. https://t.co/EfW88W7FT7",['SeguridadCiudadana']
166,henclamir,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
167,cinnamon01112,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
168,Juanbur96466569,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
169,Luisgrom55,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
170,JehovanyHernnd4,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
171,ArmandoJARH,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
172,caballeros329,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
173,James7786782465,#SeguridadCiudadana | El Juzgado Especializado de Instrucción envía a prision provisional a 31 pandilleros del Barrio 18 que operaban en Santa Tecla y Zaragoza. https://t.co/Twjjpa8h6P,['SeguridadCiudadana']
174,GatoEnZumba,#SeguridadCiudadana | El Juzgado Especializado de Instrucción envía a prision provisional a 31 pandilleros del Barrio 18 que operaban en Santa Tecla y Zaragoza. https://t.co/Twjjpa8h6P,['SeguridadCiudadana']
175,Martin82560959,#SeguridadCiudadana | El Juzgado Especializado de Instrucción envía a prision provisional a 31 pandilleros del Barrio 18 que operaban en Santa Tecla y Zaragoza. https://t.co/Twjjpa8h6P,['SeguridadCiudadana']
176,Sealssvv,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
177,ccmichelin65,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
178,ultimahsv,#SeguridadCiudadana | El Juzgado Especializado de Instrucción envía a prision provisional a 31 pandilleros del Barrio 18 que operaban en Santa Tecla y Zaragoza. https://t.co/Twjjpa8h6P,['SeguridadCiudadana']
179,eduardohhernand,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
180,mientraspienso7,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
181,salvador_merece,"#SeguridadCiudadana | Autoridades reportan 46 días sin homicidios en el país

Nota completa: https://t.co/fLzpLua98t https://t.co/tft912ZL64",['SeguridadCiudadana']
182,ultimahsv,"#SeguridadCiudadana | Autoridades reportan 46 días sin homicidios en el país

Nota completa: https://t.co/fLzpLua98t https://t.co/tft912ZL64",['SeguridadCiudadana']
183,MarkMck92271473,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
184,Rodrigo04328292,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
185,OscarP02850832,"#SeguridadCiudadana | La @PNCSV captura a Ana Silvia García, alias la luchona, quien le ayudaba  a pandilleros recolectando el dinero de extorsiones y vendiendo drogas.

Además, fue complice de su hijo, un pandillero que se encuentra privado de libertad por homicidio. https://t.co/yLioiFLrbp",['SeguridadCiudadana']
186,Maryalv49410181,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
187,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV captura a Ana Silvia García, alias la luchona, quien le ayudaba  a pandilleros recolectando el dinero de extorsiones y vendiendo drogas.

Además, fue complice de su hijo, un pandillero que se encuentra privado de libertad por homicidio. https://t.co/yLioiFLrbp",['SeguridadCiudadana']
188,FPLaRefmaLF2024,"#SeguridadCiudadana | La @FUERZARMADASV localizó a un pandillero quien se escondía en un campamento clandestino en el cantón El Condadillo, Estanzuelas, Usulután. https://t.co/5izl7PAQkb",['SeguridadCiudadana']
189,FPLaRefmaLF2024,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
190,FPLaRefmaLF2024,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
191,FPLaRefmaLF2024,"#SeguridadCiudadana | La @PNCSV captura a Ana Silvia García, alias la luchona, quien le ayudaba  a pandilleros recolectando el dinero de extorsiones y vendiendo drogas.

Además, fue complice de su hijo, un pandillero que se encuentra privado de libertad por homicidio. https://t.co/yLioiFLrbp",['SeguridadCiudadana']
192,LUZBELLA1985,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
193,ultimahsv,"#SeguridadCiudadana | La @PNCSV captura a Ana Silvia García, alias la luchona, quien le ayudaba  a pandilleros recolectando el dinero de extorsiones y vendiendo drogas.

Además, fue complice de su hijo, un pandillero que se encuentra privado de libertad por homicidio. https://t.co/yLioiFLrbp",['SeguridadCiudadana']
194,AntonioM646,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
195,umana_lima,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
196,JorgeAl87140268,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
197,GatoEnZumba,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
198,ultimahsv,"#SeguridadCiudadana | Más de 60 pandilleros salvadoreños que escapaban del régimen de excepción han sido expulsados de Guatemala

Nota completa: https://t.co/FW6U0TtZQJ https://t.co/L4Ee1lw7gF",['SeguridadCiudadana']
199,ROBERTO16902979,"#SeguridadCiudadana | En las últimas horas, la @FUERZARMADASV en conjunto con la @PNCSV, reportó la captura de un miembro de la MS-13, incautándole un arma de fuego. 

La detención del criminal se realizó en Estanzuelas, departamento de Usulután. https://t.co/4XRVy6uxv1",['SeguridadCiudadana']
200,josemendez_1968,"#SeguridadCiudadana | La @PNCSV capturó a un pandillero identificado como José Luis Ventura Vásquez, alias Raby, quien intentó ocultar sus tatuajes quemándose la piel. https://t.co/cf8KvnM0nX",['SeguridadCiudadana']
201,GatoEnZumba,"#SeguridadCiudadana | La @PNCSV capturó a un pandillero identificado como José Luis Ventura Vásquez, alias Raby, quien intentó ocultar sus tatuajes quemándose la piel. https://t.co/cf8KvnM0nX",['SeguridadCiudadana']
